,Date,,Batch No,Diameter,Material,Coil,UTS,Elongation,Conductivity,Grade,Material,Total order quantity,
,03.09.2024,,558117,10,W000000,16,9.8,16,61.3,WE20,WE200095,"2,013.00",
,03.09.2024,,558117,10,W000000,17,9.8,18.4,61.3,WE20,WE200095,"1,970.00",
,03.09.2024,,558117,10,W000000,18,9.9,14,61.3,WE20,WE200095,"1,864.00",
,03.09.2024,,558117,10,W000000,19,10.2,16,61.3,WE20,WE200095,"2,040.00",
,03.09.2024,,558117,10,W000000,2,9.5,20,61.1,WE20,WE200095,"2,019.00",
,03.09.2024,,558117,10,W000000,3,9.8,18.2,61.1,WE20,WE200095,"1,971.00",
,03.09.2024,,558117,10,W000000,4,9.7,20,61.1,WE20,WE200095,"2,018.00",
,03.09.2024,,558117,10,W000000,5,10,17.8,61.3,WE20,WE200095,"2,016.00",
,03.09.2024,,558117,10,W000000,6,9.3,19.6,61.3,WE20,WE200095,"1,975.00",
,03.09.2024,,558117,10,W000000,7,9.6,19.5,61.4,WE20,WE200095,"1,981.00",
,03.09.2024,,558117,10,W000000,8,9.6,14.4,61.4,WE20,WE200095,"2,016.00",
,03.09.2024,,558117,10,W000000,9,9.8,20,61.3,WE20,WE200095,"1,972.00",
,03.09.2024,,558121,10,W000000,1,9.8,18.8,60.6,WC10,WC100095,"1,987.00",
,03.09.2024,,558121,10,W000000,2,10.3,14.4,60.6,WC10,WC100095,"2,035.00",
,03.09.2024,,558121,10,W000000,3,10.4,15.8,60.6,WC10,WC100095,"1,999.00",
,03.09.2024,,658111,10,W000000,10,9.6,20.4,62,WE10,WE100095,"1,968.00",
,03.09.2024,,658111,10,W000000,11,9.7,17.6,61.7,WE10,WE100095,"2,008.00",
,03.09.2024,,658111,10,W000000,12,9.5,21.5,61.7,WE10,WE100095,"2,105.00",
,03.09.2024,,658111,10,W000000,13,9.5,19.4,61.7,WE10,WE100095,"2,005.00",
,03.09.2024,,658111,10,W000000,14,9.6,16.9,61.7,WE10,WE100095,"2,102.00",
,03.09.2024,,658111,10,W000000,15,9.7,21.8,61.9,WE10,WE100095,"2,011.00",
,03.09.2024,,658111,10,W000000,9,9.5,17.8,62,WE10,WE100095,"2,006.00",
,03.09.2024,,658115,10,W000000,1,10,15.3,61.7,WE10,WE100095,"2,105.00",
,03.09.2024,,658115,10,W000000,10,9.2,18.8,61.5,WE10,WE100095,"2,015.00",
,03.09.2024,,658115,10,W000000,11,9.3,19.5,61.6,WE10,WE100095,"2,103.00",
,03.09.2024,,658115,10,W000000,12,9.7,20,61.6,WE10,WE100095,"2,017.00",
,03.09.2024,,658115,10,W000000,13,9.6,20,61.6,WE10,WE100095,"1,972.00",
,03.09.2024,,658115,10,W000000,14,9.4,18.3,61.6,WE10,WE100095,"2,014.00",
,03.09.2024,,658115,10,W000000,15,9.4,19,61.6,WE10,WE100095,"1,973.00",
,03.09.2024,,658115,10,W000000,16,9.5,19.4,61.6,WE10,WE100095,"2,013.00",
,03.09.2024,,658115,10,W000000,2,10,17.1,61.7,WE10,WE100095,"2,009.00",
,03.09.2024,,658115,10,W000000,3,10,13.9,61.7,WE10,WE100095,"2,108.00",
,03.09.2024,,658115,10,W000000,4,10.2,15.6,61.7,WE10,WE100095,"2,005.00",
,03.09.2024,,658115,10,W000000,5,10.1,14.4,61.7,WE10,WE100095,"2,105.00",
,03.09.2024,,658115,10,W000000,6,9.2,19.3,61.7,WE10,WE100095,"2,008.00",
,03.09.2024,,658115,10,W000000,7,9.3,20,61.6,WE10,WE100095,"1,972.00",
,03.09.2024,,658115,10,W000000,8,9.4,15.5,61.6,WE10,WE100095,"2,017.00",
,03.09.2024,,658115,10,W000000,9,9.3,18.3,61.5,WE10,WE100095,"1,969.00",
,03.09.2024,,658119,10,W000000,1,9.8,20,61.5,WE10,WE100095,"1,984.00",
,03.09.2024,,658119,10,W000000,10,10.2,16.8,61.5,WE10,WE100095,"2,022.00",
,03.09.2024,,658119,10,W000000,11,9.8,16,61.5,WE10,WE100095,"1,985.00",
,03.09.2024,,658119,10,W000000,12,9.9,18.8,61.5,WE10,WE100095,"2,030.00",
,03.09.2024,,658119,10,W000000,13,10.3,16.8,61.5,WE10,WE100095,"1,985.00",
,03.09.2024,,658119,10,W000000,14,10,16.4,61.5,WE10,WE100095,"2,032.00",
,03.09.2024,,658119,10,W000000,2,9.8,16,61.5,WE10,WE100095,"2,025.00",
,03.09.2024,,658119,10,W000000,3,9.7,16,61.5,WE10,WE100095,"1,982.00",
,03.09.2024,,658119,10,W000000,4,9.8,14.8,61.5,WE10,WE100095,"2,021.00",
,03.09.2024,,658119,10,W000000,5,10.4,14,61.6,WE10,WE100095,"1,972.00",
,03.09.2024,,658119,10,W000000,6,10.3,16.8,61.6,WE10,WE100095,"2,015.00",
,03.09.2024,,658119,10,W000000,7,9.6,16,61.6,WE10,WE100095,"1,990.00",
,03.09.2024,,658119,10,W000000,8,10.1,16,61.6,WE10,WE100095,"2,034.00",
,03.09.2024,,658119,10,W000000,9,10.2,14.8,61.5,WE10,WE100095,"1,980.00",
,03.09.2024,,758134,10,W000000,1,10.2,15.9,61.4,WE20,WE200095,"2,381.00",
,03.09.2024,,758134,10,W000000,2,10.1,15.4,61.4,WE20,WE200095,"2,081.00",
,03.09.2024,,758134,10,W000000,3,10.4,13.5,61.4,WE20,WE200095,"2,078.00",
,03.09.2024,,758134,10,W000000,4,10.4,17,61.4,WE20,WE200095,"1,796.00",
,03.09.2024,,758134,10,W000000,5,10.3,12.7,61.7,WE10,WE100095,"1,944.00",
,03.09.2024,,758136,10,W000000,1,11.3,12.3,60.7,WC10,WC100095,"2,052.00",
,03.09.2024,,758136,10,W000000,2,11,10.9,60.7,WC10,WC100095,"2,053.00",
,03.09.2024,,858132,10,W000000,1,10.8,11.3,62,WE10,WE100095,"2,070.00",
,03.09.2024,,858132,10,W000000,10,9.8,14.7,62,WE10,WE100095,"2,080.00",
,03.09.2024,,858132,10,W000000,11,9.8,15.3,61.9,WE10,WE100095,"2,081.00",
,03.09.2024,,858132,10,W000000,12,10.4,15.9,61.9,WE10,WE100095,"2,081.00",
,03.09.2024,,858132,10,W000000,13,10.3,14.4,62,WE10,WE100095,"2,086.00",
,03.09.2024,,858132,10,W000000,14,10.2,14.8,62,WE10,WE100095,"2,083.00",
,03.09.2024,,858132,10,W000000,2,10.8,14.2,62,WE10,WE100095,"2,207.00",
,03.09.2024,,858132,10,W000000,3,10.2,18.1,61.5,WE10,WE100095,"2,082.00",
,03.09.2024,,858132,10,W000000,4,11,13.6,61.5,WE10,WE100095,"2,078.00",
,03.09.2024,,858132,10,W000000,5,11,12.3,61.8,WE10,WE100095,"2,079.00",
,03.09.2024,,858132,10,W000000,6,10.3,17.5,61.8,WE10,WE100095,"2,218.00",
,03.09.2024,,858132,10,W000000,7,9.9,17.8,62,WE10,WE100095,"2,077.00",
,03.09.2024,,858132,10,W000000,8,10.1,15.9,62,WE10,WE100095,"2,082.00",
,03.09.2024,,858132,10,W000000,9,9.9,14.6,62,WE10,WE100095,"2,082.00",
,04.09.2024,,558121,10,W000000,10,9.5,18.2,60.6,WC10,WC100095,"2,027.00",
,04.09.2024,,558121,10,W000000,11,10.2,14.1,60.6,WC10,WC100095,"1,977.00",
,04.09.2024,,558121,10,W000000,12,9.3,20.8,60.6,WC10,WC100095,"2,151.00",
,04.09.2024,,558121,10,W000000,13,9.6,20.7,60.5,WC10,WC100095,"2,121.00",
,04.09.2024,,558121,10,W000000,14,9.9,16.2,60.5,WC10,WC100095,"2,022.00",
,04.09.2024,,558121,10,W000000,4,9.9,15.8,60.6,WC10,WC100095,"2,037.00",
,04.09.2024,,558121,10,W000000,5,10.1,14.2,60.7,WC10,WC100095,"1,989.00",
,04.09.2024,,558121,10,W000000,6,10,14.6,60.7,WC10,WC100095,"2,030.00",
,04.09.2024,,558121,10,W000000,7,9.3,15.9,60.5,WC10,WC100095,"1,973.00",
,04.09.2024,,558121,10,W000000,8,9.8,17.8,60.5,WC10,WC100095,"2,025.00",
,04.09.2024,,558121,10,W000000,9,10.2,17.4,60.6,WC10,WC100095,"1,981.00",
,04.09.2024,,558125,10,W000000,1,9.7,15.9,61.3,WE20,WE200095,"1,979.00",
,04.09.2024,,558125,10,W000000,10,9.6,20.2,61.4,WE20,WE200095,"2,023.00",
,04.09.2024,,558125,10,W000000,11,9.1,17,61,WE20,WE200095,"1,972.00",
,04.09.2024,,558125,10,W000000,12,9.3,20.4,61,WE20,WE200095,"2,022.00",
,04.09.2024,,558125,10,W000000,13,10.5,14.7,61.3,WE20,WE200095,"1,979.00",
,04.09.2024,,558125,10,W000000,14,10.3,13.9,61.3,WE20,WE200095,"2,060.00",
,04.09.2024,,558125,10,W000000,15,9.9,15.6,62,WE10,WE100095,"2,004.00",
,04.09.2024,,558125,10,W000000,16,10.2,16,62,WE10,WE100095,"2,042.00",
,04.09.2024,,558125,10,W000000,17,10.5,14,61.9,WE10,WE100095,"1,990.00",
,04.09.2024,,558125,10,W000000,18,10.6,12.8,61.9,WE10,WE100095,"2,033.00",
,04.09.2024,,558125,10,W000000,19,10.1,14.8,62,WE10,WE100095,"1,977.00",
,04.09.2024,,558125,10,W000000,2,9.4,18.4,61.3,WE20,WE200095,"2,024.00",
,04.09.2024,,558125,10,W000000,20,10,16,62,WE10,WE100095,"2,036.00",
,04.09.2024,,558125,10,W000000,21,9.9,16,61.7,WE10,WE100095,"1,994.00",
,04.09.2024,,558125,10,W000000,22,10,18,61.7,WE10,WE100095,"2,045.00",
,04.09.2024,,558125,10,W000000,3,9.5,19.9,61.3,WF20,WF200095,"1,378.00",
,04.09.2024,,558125,10,W000000,4,9.6,19.4,61.3,WE20,WE200095,"2,020.00",
,04.09.2024,,558125,10,W000000,5,9.5,19.5,61.3,WE20,WE200095,"2,026.00",
,04.09.2024,,558125,10,W000000,6,9.7,14.8,61.3,WE20,WE200095,"1,986.00",
,04.09.2024,,558125,10,W000000,7,9.9,15.2,61.3,WE20,WE200095,"1,978.00",
,04.09.2024,,558125,10,W000000,8,9.6,18,61.3,WE20,WE200095,"2,025.00",
,04.09.2024,,558125,10,W000000,9,9.7,15.7,61.4,WE20,WE200095,"1,984.00",
,04.09.2024,,558129,10,W000000,1,10.3,14.7,61.4,WE20,WE200095,"1,981.00",
,04.09.2024,,558129,10,W000000,2,9.9,19.3,61.4,WE20,WE200095,"2,029.00",
,04.09.2024,,558129,10,W000000,3,10.1,16.7,61.6,WE10,WE100095,"1,983.00",
,04.09.2024,,558129,10,W000000,4,9.7,15.9,61.6,WE10,WE100095,"2,029.00",
,04.09.2024,,658123,10,W000000,1,10,18.2,60.6,WC10,WC100095,"1,976.00",
,04.09.2024,,658123,10,W000000,10,9.3,17.1,62,WE10,WE100095,"2,016.00",
,04.09.2024,,658123,10,W000000,11,9.7,18.1,61.9,WE10,WE100095,"1,974.00",
,04.09.2024,,658123,10,W000000,12,9.7,20.6,61.9,WE10,WE100095,"2,020.00",
,04.09.2024,,658123,10,W000000,13,9.5,21.3,62,WE10,WE100095,"1,975.00",
,04.09.2024,,658123,10,W000000,14,9.7,18.5,62,WE10,WE100095,"2,020.00",
,04.09.2024,,658123,10,W000000,15,9.7,18.4,61.4,WE20,WE200095,"1,980.00",
,04.09.2024,,658123,10,W000000,16,9.8,19,61.4,WE20,WE200095,"2,027.00",
,04.09.2024,,658123,10,W000000,2,9.5,22.6,60.6,WC10,WC100095,"1,553.00",
,04.09.2024,,658123,10,W000000,3,9.5,18.6,61.9,WE10,WE100095,"2,109.00",
,04.09.2024,,658123,10,W000000,4,9.2,17.1,61.9,WE10,WE100095,"2,012.00",
,04.09.2024,,658123,10,W000000,5,9.3,19.3,62,WE10,WE100095,"1,981.00",
,04.09.2024,,658123,10,W000000,6,9.5,20.5,62,WE10,WE100095,"2,007.00",
,04.09.2024,,658123,10,W000000,7,9.2,19.8,61.9,WE10,WE100095,"1,967.00",
,04.09.2024,,658123,10,W000000,8,9,20,61.9,WE10,WE100095,"1,428.00",
,04.09.2024,,658123,10,W000000,9,9.3,22.5,62,WE10,WE100095,"1,982.00",
,04.09.2024,,658127,10,W000000,1,10,16,61.8,WE10,WE100095,"1,996.00",
,04.09.2024,,658127,10,W000000,10,9.8,18,61.4,WE20,WE200095,"2,031.00",
,04.09.2024,,658127,10,W000000,11,9.9,16,61.4,WE20,WE200095,"1,984.00",
,04.09.2024,,658127,10,W000000,12,9.9,16,61.4,WE20,WE200095,"2,028.00",
,04.09.2024,,658127,10,W000000,13,9.9,16.4,61.4,WE20,WE200095,"1,984.00",
,04.09.2024,,658127,10,W000000,14,10.2,12.4,61.4,WE20,WE200095,"1,984.00",
,04.09.2024,,658127,10,W000000,15,9.8,16,61.4,WE20,WE200095,"2,027.00",
,04.09.2024,,658127,10,W000000,16,9.9,14,61.4,WE20,WE200095,"2,019.00",
,04.09.2024,,658127,10,W000000,17,10.2,16,61.4,WE20,WE200095,"1,970.00",
,04.09.2024,,658127,10,W000000,18,10.4,18.4,61.4,WE20,WE200095,"2,022.00",
,04.09.2024,,658127,10,W000000,19,9.7,15.6,61.4,WE20,WE200095,"1,987.00",
,04.09.2024,,658127,10,W000000,2,10,14,61.8,WE10,WE100095,"2,036.00",
,04.09.2024,,658127,10,W000000,20,10.5,18.1,61.4,WE20,WE200095,"2,030.00",
,04.09.2024,,658127,10,W000000,3,9.9,14,61.8,WE10,WE100095,"1,991.00",
,04.09.2024,,658127,10,W000000,4,9.8,16,61.8,WE10,WE100095,"2,041.00",
,04.09.2024,,658127,10,W000000,5,9.9,20,61.4,WE20,WE200095,"1,992.00",
,04.09.2024,,658127,10,W000000,6,9.9,18,61.4,WE20,WE200095,"2,034.00",
,04.09.2024,,658127,10,W000000,7,10.1,16,61.4,WE20,WE200095,"1,993.00",
,04.09.2024,,658127,10,W000000,8,10.3,16,61.4,WE20,WE200095,"2,041.00",
,04.09.2024,,658127,10,W000000,9,9.9,16.4,61.4,WE20,WE200095,"1,987.00",
,04.09.2024,,758136,10,W000000,10,10.2,15.7,60.9,WC10,WC100095,"2,058.00",
,04.09.2024,,758136,10,W000000,11,9.9,13.3,60.9,WC10,WC100095,"2,206.00",
,04.09.2024,,758136,10,W000000,12,9.9,16.7,60.9,WC10,WC100095,"2,061.00",
,04.09.2024,,758136,10,W000000,13,10.3,16,60.9,WC10,WC100095,"2,058.00",
,04.09.2024,,758136,10,W000000,3,10.8,11.7,60.9,WC10,WC100095,"2,055.00",
,04.09.2024,,758136,10,W000000,4,10.8,11.2,60.9,WC10,WC100095,"2,048.00",
,04.09.2024,,758136,10,W000000,5,11.1,11.8,60.8,WC10,WC100095,"2,058.00",
,04.09.2024,,758136,10,W000000,6,10.9,11.7,60.8,WC10,WC100095,"2,048.00",
,04.09.2024,,758136,10,W000000,7,10.9,11.2,60.8,WC10,WC100095,"2,052.00",
,04.09.2024,,758136,10,W000000,8,10.2,13.2,60.8,WC10,WC100095,"2,057.00",
,04.09.2024,,758136,10,W000000,9,10.3,13.6,60.9,WC10,WC100095,"2,202.00",
,04.09.2024,,758140,10,W000000,1,9.9,19.6,61.8,WE10,WE100095,"2,061.00",
,04.09.2024,,758140,10,W000000,10,10.1,14.3,61.9,WE10,WE100095,"2,063.00",
,04.09.2024,,758140,10,W000000,11,10,16.8,61.9,WE10,WE100095,"2,066.00",
,04.09.2024,,758140,10,W000000,12,10.3,17.5,61.9,WE10,WE100095,"2,060.00",
,04.09.2024,,758140,10,W000000,13,10.4,14,61.8,WE10,WE100095,"2,061.00",
,04.09.2024,,758140,10,W000000,14,9.9,14.4,61.8,WE10,WE100095,"2,055.00",
,04.09.2024,,758140,10,W000000,15,10.7,14.8,61.7,WE10,WE100095,"2,063.00",
,04.09.2024,,758140,10,W000000,2,10.1,17.6,61.8,WE10,WE100095,"2,080.00",
,04.09.2024,,758140,10,W000000,3,9.7,16.8,61.8,WE10,WE100095,"2,061.00",
,04.09.2024,,758140,10,W000000,4,10,17.9,61.8,WE10,WE100095,"2,059.00",
,04.09.2024,,758140,10,W000000,5,10.2,16.7,61.9,WE10,WE100095,"2,061.00",
,04.09.2024,,758140,10,W000000,6,10.3,12.3,61.9,WE10,WE100095,"2,065.00",
,04.09.2024,,758140,10,W000000,7,10.5,13,61.9,WE10,WE100095,"2,063.00",
,04.09.2024,,758140,10,W000000,8,10.3,12.1,61.9,WE10,WE100095,"2,200.00",
,04.09.2024,,758140,10,W000000,9,10.5,13.3,61.9,WE10,WE100095,"2,067.00",
,04.09.2024,,758144,10,W000000,1,10,16,61.5,WE10,WE100095,"2,054.00",
,04.09.2024,,758144,10,W000000,10,9.8,16.8,61.9,WE10,WE100095,"2,049.00",
,04.09.2024,,758144,10,W000000,11,11.3,12,61.8,WE10,WE100095,"2,059.00",
,04.09.2024,,758144,10,W000000,12,11.4,12,61.8,WE10,WE100095,"1,862.00",
,04.09.2024,,758144,10,W000000,13,9.7,16,61.8,WE10,WE100095,"2,060.00",
,04.09.2024,,758144,10,W000000,14,9.6,17.2,61.8,WE10,WE100095,"2,054.00",
,04.09.2024,,758144,10,W000000,15,9.8,17,61.9,WE10,WE100095,"2,054.00",
,04.09.2024,,758144,10,W000000,2,9.7,16.4,61.5,WE10,WE100095,"2,048.00",
,04.09.2024,,758144,10,W000000,3,9.7,18,62,WE10,WE100095,"2,055.00",
,04.09.2024,,758144,10,W000000,4,9.8,20,62,WE10,WE100095,"2,044.00",
,04.09.2024,,758144,10,W000000,5,9.8,18,61.9,WE10,WE100095,"2,050.00",
,04.09.2024,,758144,10,W000000,6,9.8,14,61.9,WE10,WE100095,"2,053.00",
,04.09.2024,,758144,10,W000000,7,9.7,16,61.8,WE10,WE100095,"2,066.00",
,04.09.2024,,758144,10,W000000,8,9.6,16.4,61.8,WE10,WE100095,"2,053.00",
,04.09.2024,,758144,10,W000000,9,9.6,16,61.9,WE10,WE100095,"2,063.00",
,04.09.2024,,858138,10,W000000,1,10.2,14.5,61.9,WE10,WE100095,"2,063.00",
,04.09.2024,,858138,10,W000000,10,9.6,17.1,62,WE10,WE100095,"2,051.00",
,04.09.2024,,858138,10,W000000,11,10,18,61.9,WE10,WE100095,"2,052.00",
,04.09.2024,,858138,10,W000000,12,9.9,16,61.9,WE10,WE100095,"2,063.00",
,04.09.2024,,858138,10,W000000,13,9.9,15.8,61.9,WE10,WE100095,"2,061.00",
,04.09.2024,,858138,10,W000000,14,10,13.7,61.9,WE10,WE100095,"2,059.00",
,04.09.2024,,858138,10,W000000,2,10.1,15,61.9,WE10,WE100095,"2,053.00",
,04.09.2024,,858138,10,W000000,3,10.2,15.1,61.9,WE10,WE100095,"2,054.00",
,04.09.2024,,858138,10,W000000,4,10,17.4,61.9,WE10,WE100095,"2,055.00",
,04.09.2024,,858138,10,W000000,5,10.4,15.7,61.9,WE10,WE100095,"2,062.00",
,04.09.2024,,858138,10,W000000,6,10.4,15.9,61.9,WE10,WE100095,"2,061.00",
,04.09.2024,,858138,10,W000000,7,10.1,18.7,61.9,WE10,WE100095,"2,065.00",
,04.09.2024,,858138,10,W000000,8,10.3,15.1,61.9,WE10,WE100095,"2,048.00",
,04.09.2024,,858138,10,W000000,9,10,17.3,62,WE10,WE100095,"2,054.00",
,04.09.2024,,858142,10,W000000,1,9.6,14,60.5,WC10,WC100095,"2,060.00",
,04.09.2024,,858142,10,W000000,2,10,16,60.5,WC10,WC100095,"1,619.00",
,04.09.2024,,858142,10,W000000,3,10.2,16,60.5,WC10,WC100095,"2,054.00",
,04.09.2024,,858142,10,W000000,4,10.1,18,60.5,WC10,WC100095,"2,069.00",
,04.09.2024,,858142,10,W000000,5,9.7,18,60.9,WC10,WC100095,"2,050.00",
,04.09.2024,,858146,10,W000000,1,10.3,16.5,61.3,WE20,WE200095,"2,062.00",
,04.09.2024,,858146,10,W000000,2,10.5,15.4,61.3,WE20,WE200095,"2,047.00",
,04.09.2024,,858146,10,W000000,3,10.2,15.8,61.4,WE20,WE200095,"2,067.00",
,04.09.2024,,858146,10,W000000,4,10.1,14.8,61.4,WE20,WE200095,"2,050.00",
,04.09.2024,,858146,10,W000000,5,10.2,15.6,61.4,WE20,WE200095,"2,053.00",
,05.09.2024,,558129,10,W000000,10,9.4,17,61.8,WE10,WE100095,"2,025.00",
,05.09.2024,,558129,10,W000000,11,9.3,16.4,61.7,WE10,WE100095,"2,030.00",
,05.09.2024,,558129,10,W000000,12,9.3,18.1,61.7,WE10,WE100095,"1,979.00",
,05.09.2024,,558129,10,W000000,13,9.3,15.2,61.7,WE10,WE100095,"2,034.00",
,05.09.2024,,558129,10,W000000,14,9.6,19.4,61.7,WE10,WE100095,"2,128.00",
,05.09.2024,,558129,10,W000000,15,9.5,18.1,61.7,WE10,WE100095,"1,696.00",
,05.09.2024,,558129,10,W000000,16,10,19.2,61.7,WE10,WE100095,"2,130.00",
,05.09.2024,,558129,10,W000000,17,9.7,16.9,61.7,WE10,WE100095,"1,980.00",
,05.09.2024,,558129,10,W000000,18,9.6,19.6,61.7,WE10,WE100095,"2,024.00",
,05.09.2024,,558129,10,W000000,5,9.6,14.6,61.7,WE10,WE100095,"2,010.00",
,05.09.2024,,558129,10,W000000,6,9.5,16.6,61.7,WE10,WE100095,"2,032.00",
,05.09.2024,,558129,10,W000000,7,9.4,14.5,61.7,WE10,WE100095,"1,985.00",
,05.09.2024,,558129,10,W000000,8,9.5,15.6,61.7,WE10,WE100095,"2,027.00",
,05.09.2024,,558129,10,W000000,9,9.3,17.6,61.8,WE10,WE100095,"1,981.00",
,05.09.2024,,558133,10,W000000,1,9.5,21.8,61.4,WE20,WE200095,"2,057.00",
,05.09.2024,,558133,10,W000000,10,9.5,13.6,61.7,WE10,WE100095,"1,994.00",
,05.09.2024,,558133,10,W000000,11,9.6,15.6,61.7,WE10,WE100095,"2,047.00",
,05.09.2024,,558133,10,W000000,12,8.9,16.4,61.7,WE10,WE100095,"1,982.00",
,05.09.2024,,558133,10,W000000,13,8.8,16.8,61.5,WE10,WE100095,"2,021.00",
,05.09.2024,,558133,10,W000000,14,9.3,15.6,61.5,WE10,WE100095,"1,842.00",
,05.09.2024,,558133,10,W000000,15,10.3,10.4,61.8,WE10,WE100095,"2,032.00",
,05.09.2024,,558133,10,W000000,16,9.6,14.8,61.8,WE10,WE100095,"1,999.00",
,05.09.2024,,558133,10,W000000,2,10,16.8,61.4,WE20,WE200095,"2,009.00",
,05.09.2024,,558133,10,W000000,3,9.9,16.9,61.8,WE10,WE100095,"2,043.00",
,05.09.2024,,558133,10,W000000,4,9.9,15,61.8,WE10,WE100095,"1,981.00",
,05.09.2024,,558133,10,W000000,5,9.5,15.2,61.8,WE10,WE100095,"2,025.00",
,05.09.2024,,558133,10,W000000,6,9.9,15,61.8,WE10,WE100095,"1,983.00",
,05.09.2024,,558133,10,W000000,7,9.5,18.7,61.9,WE10,WE100095,"2,041.00",
,05.09.2024,,558133,10,W000000,8,9.4,16.4,61.9,WE10,WE100095,"2,004.00",
,05.09.2024,,558133,10,W000000,9,9.3,16,61.7,WE10,WE100095,"2,046.00",
,05.09.2024,,558137,10,W000000,1,9.8,17.4,61.5,WE10,WE100095,"1,989.00",
,05.09.2024,,558137,10,W000000,2,9.8,17.2,61.5,WE10,WE100095,"1,982.00",
,05.09.2024,,558137,10,W000000,3,9.9,20.2,61.7,WE10,WE100095,"2,037.00",
,05.09.2024,,558137,10,W000000,4,9.4,17.8,61.7,WE10,WE100095,"1,993.00",
,05.09.2024,,558137,10,W000000,5,9.4,19.4,61.7,WE10,WE100095,"2,039.00",
,05.09.2024,,658131,10,W000000,1,10,18.5,61.9,WE10,WE100095,"1,985.00",
,05.09.2024,,658131,10,W000000,10,9.7,16.6,61.8,WE10,WE100095,"2,033.00",
,05.09.2024,,658131,10,W000000,11,9.5,16.1,61.8,WE10,WE100095,"1,987.00",
,05.09.2024,,658131,10,W000000,12,9.5,20.3,61.8,WE10,WE100095,"2,033.00",
,05.09.2024,,658131,10,W000000,13,9.4,19.8,61.7,WE10,WE100095,"2,130.00",
,05.09.2024,,658131,10,W000000,14,9.6,16.2,61.7,WE10,WE100095,"2,026.00",
,05.09.2024,,658131,10,W000000,15,9.4,18.3,61.5,WE10,WE100095,"1,982.00",
,05.09.2024,,658131,10,W000000,16,9.6,21,61.5,WE10,WE100095,"2,024.00",
,05.09.2024,,658131,10,W000000,17,9.4,19,61.6,WE10,WE100095,"2,022.00",
,05.09.2024,,658131,10,W000000,18,9,22.1,61.2,WE20,WE200095,"1,977.00",
,05.09.2024,,658131,10,W000000,19,9.2,19.9,61.2,WE20,WE200095,"1,976.00",
,05.09.2024,,658131,10,W000000,2,9.7,17.9,61.9,WE10,WE100095,"2,034.00",
,05.09.2024,,658131,10,W000000,3,9.7,18.6,61.9,WE10,WE100095,"1,984.00",
,05.09.2024,,658131,10,W000000,4,9.6,17,61.9,WE10,WE100095,"2,030.00",
,05.09.2024,,658131,10,W000000,5,9.6,17.1,61.5,WE10,WE100095,"1,985.00",
,05.09.2024,,658131,10,W000000,6,9.8,19.9,61.5,WE10,WE100095,"2,030.00",
,05.09.2024,,658131,10,W000000,7,9.7,17.7,61.9,WE10,WE100095,"1,985.00",
,05.09.2024,,658131,10,W000000,8,9.6,15.7,61.9,WE10,WE100095,"2,031.00",
,05.09.2024,,658131,10,W000000,9,9.6,15.8,61.8,WE10,WE100095,"1,986.00",
,05.09.2024,,658135,10,W000000,1,9.4,16.4,61.4,WE20,WE200095,"2,023.00",
,05.09.2024,,658135,10,W000000,10,9.3,15.2,61.4,WE20,WE200095,"1,985.00",
,05.09.2024,,658135,10,W000000,11,10,14.4,61.4,WE20,WE200095,"2,034.00",
,05.09.2024,,658135,10,W000000,12,10,14,61.4,WE20,WE200095,"1,991.00",
,05.09.2024,,658135,10,W000000,13,9.3,14.8,61.4,WE20,WE200095,"2,039.00",
,05.09.2024,,658135,10,W000000,14,9.4,16.4,61.4,WE20,WE200095,"1,986.00",
,05.09.2024,,658135,10,W000000,15,13.5,5,61.3,WE20,WE200095,"2,043.00",
,05.09.2024,,658135,10,W000000,2,9.5,14.8,61.4,WE20,WE200095,"2,002.00",
,05.09.2024,,658135,10,W000000,3,9.6,16,61.3,WE20,WE200095,"2,043.00",
,05.09.2024,,658135,10,W000000,4,9.4,16.8,61.3,WE20,WE200095,"1,992.00",
,05.09.2024,,658135,10,W000000,5,9.6,14.4,61.4,WE20,WE200095,"2,039.00",
,05.09.2024,,658135,10,W000000,6,9.3,12.8,61.4,WE20,WE200095,"2,051.00",
,05.09.2024,,658135,10,W000000,7,8.9,16.4,61.2,WE20,WE200095,"2,024.00",
,05.09.2024,,658135,10,W000000,8,9.4,18,61.2,WE20,WE200095,"1,664.00",
,05.09.2024,,658135,10,W000000,9,9.4,14.8,61.4,WE20,WE200095,"2,021.00",
,05.09.2024,,758148,10,W000000,1,9.8,17,61.1,WE20,WE200095,"2,062.00",
,05.09.2024,,758148,10,W000000,10,9.8,18,61.2,WE20,WE200095,"2,057.00",
,05.09.2024,,758148,10,W000000,11,9.8,16.9,61.2,WE20,WE200095,"2,055.00",
,05.09.2024,,758148,10,W000000,12,9.7,17,61.2,WE20,WE200095,"2,059.00",
,05.09.2024,,758148,10,W000000,2,9.5,14.3,61.1,WE20,WE200095,"2,060.00",
,05.09.2024,,758148,10,W000000,3,9.6,12.8,61.2,WE20,WE200095,"2,061.00",
,05.09.2024,,758148,10,W000000,4,9.6,15.2,61.2,WE20,WE200095,"2,056.00",
,05.09.2024,,758148,10,W000000,5,9.7,15.4,61.2,WE20,WE200095,"2,068.00",
,05.09.2024,,758148,10,W000000,6,9.7,16.8,61.2,WE20,WE200095,"2,059.00",
,05.09.2024,,758148,10,W000000,7,9.4,16.6,61.2,WE20,WE200095,"2,065.00",
